mut_ref1	node	Sample_ID	lesion_node	lesion_timing	lesion_repair_node	lesion_repair_timing	lesion_duration	no_of_cell_divisions	result	data_type	by_chance_prob
1593	358	KX007_2_01	358	558	359	616	58	3	PASS	simulation	6.69444030935191
1597	377	KX007_2_01	377	466	378	487	21	3	PASS	simulation	5.9220175833994
1600	490	KX007_2_01	490	629	491	709	80	3	PASS	simulation	5.58156951033416
1602	362	KX007_2_01	362	311	369	413	102	5	PASS	simulation	7.15466558366756
1603	460	KX007_2_01	460	300	461	348	48	3	PASS	simulation	5.57452964027417
1610	470	KX007_2_01	470	396	471	496	100	3	PASS	simulation	5.53517830873147
1611	563	KX007_2_01	563	503	564	538	35	3	PASS	simulation	5.52637970130593
1614	536	KX007_2_01	536	22	538	26	4	6	PASS	simulation	7.97969197904733
1618	443	KX007_2_01	443	535	445	583	48	3	PASS	simulation	5.48672265788988
1619	480	KX007_2_01	480	370	482	895	525	4	PASS	simulation	5.85216659998685
1622	437	KX007_2_01	437	7	439	36	29	4	PASS	simulation	7.22770828961175
1629	392	KX007_2_01	392	31	394	252	221	4	PASS	simulation	8.33620017516962
1630	522	KX007_2_01	522	331	525	401	70	3	PASS	simulation	5.54868226062266
1631	509	KX007_2_01	509	253	510	338	85	3	PASS	simulation	5.67877175453231
1632	509	KX007_2_01	509	253	510	338	85	3	PASS	simulation	5.67877175453231
1635	348	KX007_2_01	348	173	350	201	28	3	PASS	simulation	6.20579395784938
1636	464	KX007_2_01	464	463	466	737	274	4	PASS	simulation	5.61470520389997
1645	522	KX007_2_01	522	331	523	471	140	3	PASS	simulation	5.5907350064989
1654	471	KX007_2_01	471	496	472	526	30	3	PASS	simulation	6.12324513871325
1656	412	KX007_2_01	412	702	414	935	233	4	PASS	simulation	6.05682924009451
1665	470	KX007_2_01	470	396	471	496	100	3	PASS	simulation	6.95623353750949
1666	339	KX007_2_01	339	639	340	665	26	3	PASS	simulation	6.21232647143833
1677	394	KX007_2_01	394	252	395	474	222	3	PASS	simulation	5.72900606784259
1679	470	KX007_2_01	470	396	472	526	130	4	PASS	simulation	5.57301678565816
1684	522	KX007_2_01	522	331	523	471	140	3	PASS	simulation	6.20240242434698
1692	422	KX007_2_01	422	436	423	748	312	3	PASS	simulation	5.61348660075271
1695	355	KX007_2_01	355	406	359	616	210	6	PASS	simulation	5.66913444408714
1700	470	KX007_2_01	470	396	472	526	130	4	PASS	simulation	5.55026143365346
1703	522	KX007_2_01	522	331	525	401	70	3	PASS	simulation	5.59920105396021
1714	460	KX007_2_01	460	300	461	348	48	3	PASS	simulation	5.59940900647721
